Loyalty,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
716197,39,12,144587.0,14457.0,7407.0,74.0,0.5123469599501972,0.3076923076923077
716236,87,15,87593.8,8757.18,0.0,0.0,0.0,0.1724137931034483
716294,170,56,411845.7,41177.57,8486.0,82.2,0.20608306901062884,0.32941176470588235
716360,189,53,469980.7,46990.37,0.0,0.0,0.0,0.2804232804232804
716362,218,48,373676.9,37358.19,33043.3,328.6,0.8844994899378156,0.22018348623853212
716371,0,0,0.0,0.0,0.0,0.0,0.0,0.0
716393,219,41,520549.5,52047.15,24544.6,242.0,0.4715839387939589,0.1872146118721461
716435,0,0,0.0,0.0,0.0,0.0,0.0,0.0
716533,195,43,371140.2,37106.52,5366.0,53.0,0.1446107045338663,0.2205128205128205
716548,223,67,482396.9,48231.69,17824.9,176.6,0.3695682237134963,0.3004484304932735
716589,57,23,125072.0,12504.0,0.0,0.0,0.0,0.40350877192982454
716690,184,50,377215.6,37714.46,15143.6,149.1,0.4015329929157146,0.2717391304347826
716750,135,48,217034.7,21698.97,20578.9,203.3,0.9483814208692856,0.35555555555555557
716785,147,30,287598.7,28755.47,0.0,0.0,0.0,0.20408163265306123
716812,232,53,365474.1,36539.41,5791.0,57.0,0.15848641234218067,0.22844827586206898
716863,177,46,413755.8,41369.38,18251.4,180.5,0.44118137617725967,0.2598870056497175
716932,115,24,235587.5,23552.35,6305.0,62.0,0.26770152447632617,0.20869565217391303
716948,192,29,495445.7,49536.17,14152.5,139.9,0.28570032765956677,0.15104166666666666
716961,224,34,336667.2,33661.02,2393.0,23.0,0.07109113152245536,0.15178571428571427
717026,222,20,356005.8,35592.18,5193.0,51.0,0.14590283596003392,0.09009009009009009
717100,241,65,420355.7,42026.97,28201.7,279.3,0.6710381452671939,0.2697095435684647
717150,210,42,416507.7,41640.87,4006.0,40.0,0.09620356154902622,0.2
717229,194,59,345110.9,34502.19,4739.0,47.0,0.1373535998729356,0.30412371134020616
717232,318,68,479959.4,47987.840000000004,30192.8,300.8,0.6291760579346767,0.2138364779874214
717250,188,62,466255.1,46616.81,14180.2,138.8,0.30418640829348903,0.32978723404255317
717308,200,47,424820.3,42476.23,11571.9,115.2,0.272432369821898,0.235
717359,42,3,38518.0,3850.0,0.0,0.0,0.0,0.07142857142857142
717407,202,33,497367.6,49730.16,21315.7,210.8,0.4286272153558323,0.16336633663366337
717459,179,77,415804.6,41572.76,16326.1,159.9,0.39271147741934864,0.4301675977653631
717521,193,24,357892.0,35782.4,23239.4,231.2,0.649464541226972,0.12435233160621761
717565,245,50,486437.3,48634.83,23993.9,238.6,0.49334807996655894,0.20408163265306123
717632,166,41,407861.3,40777.83,9493.1,94.0,0.23280051930178727,0.2469879518072289
717660,120,26,381654.0,38159.3,0.0,0.0,0.0,0.21666666666666667
717700,235,79,484785.0,48468.9,16584.0,164.0,0.3421575484485928,0.33617021276595743
717762,68,9,40621.0,4061.0,0.0,0.0,0.0,0.1323529411764706
717772,0,0,0.0,0.0,0.0,0.0,0.0,0.0
717780,178,47,343616.9,34353.99,19441.0,192.3,0.5659022430873386,0.2640449438202247
717806,134,20,424736.2,42464.82,13159.4,131.1,0.30988945673147794,0.14925373134328357
717891,204,94,545554.7,54547.27,6027.0,60.0,0.11049132248048345,0.46078431372549017
718029,243,58,484784.5,48471.85,12910.2,127.1,0.2663442802368798,0.23868312757201646
718031,168,17,315935.0,31586.4,11208.1,110.2,0.3548394245624699,0.10119047619047619
718199,14,5,48934.0,4892.0,0.0,0.0,0.0,0.35714285714285715
718227,109,38,284523.9,28448.49,7009.0,70.0,0.24637511516428462,0.3486238532110092
718409,183,35,312095.4,31202.94,19899.2,196.3,0.6377347775562175,0.1912568306010929
718454,7,5,39041.0,3903.0,4226.0,42.0,1.0827568537022803,0.7142857142857143
718491,57,12,142447.8,14242.08,0.0,0.0,0.0,0.21052631578947367
718516,115,18,248283.0,24823.5,7230.0,71.0,0.2912562692609825,0.1565217391304348
718655,40,22,139625.0,13960.0,0.0,0.0,0.0,0.55
718745,140,34,259006.9,25894.69,3821.0,38.0,0.14755921001564415,0.24285714285714285
718752,217,66,337968.4,33787.64,41542.3,410.6,1.229511738612108,0.30414746543778803
718764,250,74,579680.3,57956.83,23740.5,233.7,0.4096238527883599,0.296
718887,193,16,466437.5,46637.05,10331.8,102.6,0.22153631072291233,0.08290155440414508
718922,226,43,345789.4,34572.94,6692.0,66.0,0.19356178560457976,0.1902654867256637
718962,179,56,268572.6,26848.86,30286.3,299.2,1.1280292720063347,0.3128491620111732
718972,176,38,403652.4,40360.14,15524.9,152.0,0.3846592207063702,0.2159090909090909
719135,182,23,518816.7,51874.270000000004,11574.8,114.0,0.22313181467421128,0.12637362637362637
719162,47,16,56644.700000000004,5662.17,9507.6,95.0,1.679144215027101,0.3404255319148936
719192,198,45,420907.8,42083.48,25647.5,253.8,0.6094434205536233,0.22727272727272727
719213,200,40,431836.6,43175.46,7976.2,77.9,0.18473920138893715,0.2
719242,195,49,422380.8,42231.38,15379.2,152.7,0.36416522500567117,0.2512820512820513
719300,29,6,60951.0,6093.0,3974.0,39.0,0.6522238634498605,0.20689655172413793
719383,187,49,407808.0,40773.5,11453.2,114.0,0.2808981323653844,0.2620320855614973
719576,37,1,114849.0,11483.0,4809.0,48.0,0.41879299834538014,0.02702702702702703
719673,201,40,455218.1,45515.71,18165.9,178.6,0.39911274590685286,0.19900497512437812
719706,118,27,370278.7,37021.77,5564.0,55.0,0.15028995102071027,0.2288135593220339
719719,31,13,26740.0,2673.0,0.0,0.0,0.0,0.41935483870967744
719736,205,43,444500.7,44438.97,13127.0,129.0,0.2953938851418023,0.2097560975609756
719824,156,30,240381.3,24030.53,10793.0,107.0,0.44913699364932863,0.19230769230769232
719850,0,0,0.0,0.0,0.0,0.0,0.0,0.0
720007,154,19,359691.0,35963.2,13239.2,131.1,0.36813186813186816,0.12337662337662338
720079,144,43,369902.3,36984.43,0.0,0.0,0.0,0.2986111111111111
720131,8,7,26115.0,2611.0,0.0,0.0,0.0,0.875
720146,183,35,370248.1,37018.01,5379.0,53.0,0.1453076488984686,0.1912568306010929
720178,0,0,0.0,0.0,0.0,0.0,0.0,0.0
720197,165,73,332169.4,33210.44,18462.5,181.8,0.5559245827516889,0.44242424242424244
720300,160,53,386993.8,38694.08,9344.3,92.5,0.24149172173107614,0.33125
720465,154,41,356086.0,35599.4,8358.1,81.7,0.2347820468884307,0.2662337662337662
720514,239,66,509664.0,50956.5,5127.0,51.0,0.10061523063789703,0.27615062761506276
720536,0,0,0.0,0.0,0.0,0.0,0.0,0.0
720557,186,59,417515.1,41743.51,0.0,0.0,0.0,0.3172043010752688
720626,222,34,411081.8,41097.78,0.0,0.0,0.0,0.15315315315315314
720765,162,42,393018.5,39296.15,0.0,0.0,0.0,0.25925925925925924
720939,256,31,429082.4,42899.74,6007.8,58.9,0.14004280678624162,0.12109375
721088,164,44,452839.7,45274.87,9855.0,98.0,0.2176704206991649,0.2682926829268293
721225,142,17,354541.2,35447.32,2866.0,28.0,0.08085237473524091,0.11971830985915492
721300,172,42,387554.9,38747.99,21975.2,216.9,0.5671313531359949,0.2441860465116279
721364,0,0,0.0,0.0,0.0,0.0,0.0,0.0
721366,196,63,375979.5,37592.05,8654.5,85.5,0.2302215495031529,0.32142857142857145
721372,193,47,425068.3,42499.33,7594.0,75.0,0.17868516986032484,0.24352331606217617
721377,247,64,493443.5,49335.35,30374.7,300.9,0.6156782104515323,0.2591093117408907
721406,107,25,322129.4,32204.04,15661.7,155.2,0.48632718131017105,0.2336448598130841
721423,216,29,363691.2,36360.22,7389.1,72.2,0.20321934245722387,0.13425925925925927
721437,95,32,247410.7,24736.37,13556.7,134.2,0.548047268051052,0.3368421052631579
721438,220,54,532069.3,53199.729999999996,2903.0,29.0,0.054567946115516006,0.24545454545454545
721456,41,10,62213.0,6219.0,0.0,0.0,0.0,0.24390243902439024
721494,72,18,153089.8,15305.78,7429.0,74.1,0.48537219272719195,0.25
721639,98,9,111655.4,11162.94,0.0,0.0,0.0,0.09183673469387756
721664,214,48,435376.8,43529.28,19765.7,195.7,0.45407826639907667,0.22429906542056074
721688,182,53,375193.7,37511.27,37100.9,368.0,0.9890600878082775,0.29120879120879123
721707,227,30,344968.8,34488.38,5999.0,59.0,0.17394264387019628,0.13215859030837004
721713,88,33,363866.1,36382.31,16963.2,167.2,0.4662485697032432,0.375
721786,195,53,451561.3,45148.13,34070.7,337.2,0.7546425510868334,0.2717948717948718
721973,195,56,309174.3,30911.83,26894.3,265.4,0.8700326056399766,0.28717948717948716
721984,164,29,368645.3,36859.23,22972.9,228.0,0.6232604424997483,0.17682926829268292
722003,155,26,307378.7,30731.67,6416.3,62.7,0.20878461860354483,0.16774193548387098
722089,157,23,384102.8,38402.48,5363.0,53.0,0.13965243911330724,0.1464968152866242
722120,164,37,357504.9,35743.79,0.0,0.0,0.0,0.22560975609756098
722154,1,0,16891.0,1689.0,0.0,0.0,0.0,0.0
722169,197,50,427119.6,42703.36,27766.9,273.8,0.6502275230801511,0.25380710659898476
722324,177,8,359492.6,35942.16,3515.0,35.0,0.09779601448549557,0.04519774011299435
722368,221,49,383414.8,38333.58,3524.0,35.0,0.09192984323405223,0.22171945701357465
722399,172,59,448082.0,44800.6,18663.7,184.3,0.41659486703303084,0.3430232558139535
722518,154,54,363708.9,36363.59,8363.8,83.6,0.2300047932561114,0.35064935064935066
722538,209,72,477557.5,47746.35,22840.0,225.1,0.4783611731577388,0.3444976076555024
722566,252,69,532072.3,53199.03,9954.0,97.0,0.18710867472583617,0.27380952380952384
722629,201,53,433548.2,43346.52,24644.9,243.2,0.5685554457428187,0.263681592039801
722976,153,31,349058.3,34896.73,6535.0,65.0,0.18726682987202525,0.20261437908496732
722988,158,37,342297.8,34223.08,8911.0,87.4,0.2603798372326512,0.23417721518987342
723015,218,68,575408.3,57533.13,0.0,0.0,0.0,0.3119266055045872
723055,209,48,320773.2,32070.420000000002,13637.2,134.4,0.42522673541537653,0.22966507177033493
723061,305,94,482417.0,48233.3,8903.4,87.4,0.1845903141605488,0.3081967213114754
723091,141,20,276279.7,27620.17,6583.0,65.0,0.23834031434274303,0.14184397163120568
723112,234,51,403415.3,40333.53,18526.3,183.0,0.459327512369981,0.21794871794871795
723186,171,52,349346.3,34928.53,6165.5,60.8,0.17651759177955673,0.30409356725146197
723208,30,5,54635.0,5462.0,0.0,0.0,0.0,0.16666666666666666
723262,16,0,58383.0,5838.0,0.0,0.0,0.0,0.0
723298,163,50,480676.6,48060.46,20158.3,198.3,0.4194362684002608,0.3067484662576687
723347,143,40,339045.2,33897.32,6171.2,60.8,0.18205569053836704,0.27972027972027974
723390,18,11,16072.099999999999,1606.31,0.0,0.0,0.0,0.6111111111111112
723438,4,4,7440.0,744.0,0.0,0.0,0.0,1.0
723457,50,10,109557.0,10952.0,2897.0,28.0,0.26451789627465305,0.2
723476,200,35,362826.1,36274.71,0.0,0.0,0.0,0.175
723591,170,30,434696.4,43462.04,3816.0,38.0,0.08780075670631199,0.17647058823529413
723672,198,23,502354.8,50230.88,0.0,0.0,0.0,0.11616161616161616
723691,250,49,541957.9,54189.39,11030.4,108.7,0.20355276189674767,0.196
723707,41,0,60687.0,6067.0,0.0,0.0,0.0,0.0
723715,24,14,65446.0,6542.0,3055.0,30.0,0.46698257413634975,0.5833333333333334
723820,111,20,165151.9,16510.39,0.0,0.0,0.0,0.18018018018018017
723912,249,53,387385.2,38730.32,17021.1,167.4,0.43947739135643593,0.21285140562248997
723968,111,24,147838.1,14780.31,15231.6,151.1,1.0305331890873737,0.21621621621621623
723969,2,0,1425.0,142.0,0.0,0.0,0.0,0.0
723978,222,45,488106.3,48802.63,11718.2,115.0,0.24011410860439286,0.20270270270270271
724028,110,33,261576.1,26152.31,4687.0,46.0,0.17921935003064737,0.3
724033,135,33,403208.7,40315.17,20347.8,202.0,0.5047181991295088,0.24444444444444444
724071,74,9,120124.0,12010.0,3835.0,38.0,0.3193172356369692,0.12162162162162163
724139,222,56,557165.1,55706.81,2735.0,27.0,0.0490963313103012,0.25225225225225223
724168,129,54,358776.9,35869.79,7199.1,70.3,0.20070092409239085,0.4186046511627907
724222,157,30,386797.3,38674.73,16335.6,160.8,0.4223843320948847,0.1910828025477707
724272,188,70,423336.1,42322.21,22066.6,218.5,0.5213952674021513,0.3723404255319149
724378,151,31,293967.0,29392.3,3797.0,37.0,0.12918349363608836,0.2052980132450331
724414,171,37,374441.9,37438.19,4390.0,43.0,0.1172599423209295,0.21637426900584794
724424,217,62,412304.8,41221.28,12418.5,123.8,0.30126429844002905,0.2857142857142857
724435,163,59,398900.5,39882.55,0.0,0.0,0.0,0.3619631901840491
724510,9,0,25483.0,2548.0,0.0,0.0,0.0,0.0
724513,32,0,31864.0,3185.0,0.0,0.0,0.0,0.0
724599,0,0,0.0,0.0,0.0,0.0,0.0,0.0
724626,106,19,179462.7,17941.77,5040.7,49.4,0.28094775487591245,0.1792452830188679
724660,139,45,275550.7,27549.57,8719.1,85.5,0.31648769835609053,0.3237410071942446
724720,206,59,355803.5,35573.55,11728.3,115.4,0.3296915826505929,0.28640776699029125
724723,88,25,211172.7,21113.57,5178.0,51.0,0.24524511960791093,0.2840909090909091
724781,156,62,456100.5,45598.85,9383.0,93.0,0.20577273330358112,0.3974358974358974
724818,180,47,443716.2,44363.42,0.0,0.0,0.0,0.2611111111111111
724979,87,7,255177.1,25512.71,9390.9,92.3,0.3680871220658252,0.08045977011494253
724987,153,23,303553.2,30349.42,15910.0,157.0,0.5242274811182553,0.1503267973856209
724989,212,37,450816.7,45073.77,20208.6,200.1,0.448345013075232,0.17452830188679244
725004,46,6,80567.0,8054.0,0.0,0.0,0.0,0.13043478260869565
725086,157,40,221695.3,22163.83,9823.0,96.9,0.44319957335893656,0.25477707006369427
725100,162,24,361630.3,36157.03,23774.4,235.0,0.6575318824582661,0.14814814814814814
725120,203,53,463441.5,46335.25,16157.8,159.3,0.3487150711391435,0.26108374384236455
725129,170,40,364338.5,36425.35,3657.0,36.0,0.10039711354866872,0.23529411764705882
725182,142,9,206160.1,20609.91,5399.8,53.2,0.2620001737028449,0.06338028169014084
725294,175,39,413531.3,41347.53,14930.2,146.3,0.36109049319270103,0.22285714285714286
725326,220,50,472238.5,47216.15,19994.8,197.4,0.4234737478595777,0.22727272727272727
725413,115,49,202677.6,20263.260000000002,3289.0,32.0,0.16231346782304523,0.4260869565217391
725510,128,17,202578.2,20253.52,18716.9,184.3,0.9241307190058815,0.1328125
725575,219,40,358320.5,35822.85,11148.0,110.0,0.3111980202580197,0.182648401826484
725580,14,3,35066.0,3505.0,3267.0,32.0,0.9320970042796005,0.21428571428571427
725705,161,37,324811.2,32476.42,4720.0,47.0,0.14533621624550982,0.22981366459627328
725795,138,54,375851.4,37580.54,8767.9,86.3,0.23330957990491885,0.391304347826087
725807,215,40,411010.7,41089.97,11387.0,113.0,0.2771235900147895,0.18604651162790697
725835,236,39,448814.0,44875.3,5427.0,54.0,0.12093512466769024,0.1652542372881356
725962,32,15,35509.0,3550.0,4419.0,44.0,1.2447887323943663,0.46875
726065,205,21,397706.5,39760.15,3174.0,31.0,0.07982867267854875,0.1024390243902439
726077,8,4,24739.0,2472.0,0.0,0.0,0.0,0.5
726139,216,43,449073.7,44900.17,0.0,0.0,0.0,0.19907407407407407
726268,131,32,362707.3,36264.43,14571.1,142.5,0.40180143462891876,0.24427480916030533
726309,39,9,70948.0,7092.0,0.0,0.0,0.0,0.23076923076923078
726472,0,0,0.0,0.0,0.0,0.0,0.0,0.0
726499,125,29,163399.6,16336.26,4323.0,43.0,0.2646260527195331,0.232
726544,67,17,174178.7,17415.67,0.0,0.0,0.0,0.2537313432835821
726684,167,28,432202.5,43214.65,9091.5,89.3,0.21038004473020144,0.16766467065868262
726688,130,33,302716.0,30265.8,4242.0,42.0,0.14015819836250817,0.25384615384615383
726701,203,59,418672.5,41859.55,10215.0,101.0,0.24403033477426297,0.29064039408866993
726732,143,22,283343.2,28330.52,12878.2,127.3,0.4545698419937227,0.15384615384615385
726735,117,25,293560.2,29351.02,0.0,0.0,0.0,0.21367521367521367
726848,170,52,375097.7,37500.47,8936.3,87.6,0.23829834666072183,0.3058823529411765
726873,218,79,382076.3,38199.23,13729.2,134.7,0.35941038602087005,0.3623853211009174
726932,162,50,358583.4,35851.54,5990.0,59.0,0.16707789958255628,0.30864197530864196
726940,1,1,24747.5,2474.25,0.0,0.0,0.0,1.0
726980,212,44,435190.3,43509.53,3757.0,37.0,0.0863488987355184,0.20754716981132076
727047,20,3,60876.0,6086.0,3487.0,34.0,0.5729543213933618,0.15
727053,68,22,268279.1,26823.61,16292.5,161.5,0.6073940084872991,0.3235294117647059
727072,0,0,0.0,0.0,0.0,0.0,0.0,0.0
727095,198,19,414233.9,41415.89,0.0,0.0,0.0,0.09595959595959595
727175,216,30,331884.7,33182.57,9876.2,96.9,0.2976321604987197,0.1388888888888889
727179,11,0,25194.0,2519.0,0.0,0.0,0.0,0.0
727197,0,0,0.0,0.0,0.0,0.0,0.0,0.0
727348,148,33,344194.3,34414.63,12982.9,128.0,0.37724944304210156,0.22297297297297297
727363,0,0,0.0,0.0,0.0,0.0,0.0,0.0
727415,229,32,397126.0,39703.4,0.0,0.0,0.0,0.13973799126637554
727428,77,24,144524.0,14451.0,0.0,0.0,0.0,0.3116883116883117
727446,127,24,170167.6,17011.96,0.0,0.0,0.0,0.1889763779527559
727497,109,26,261488.5,26142.95,2756.0,27.0,0.10542039058331214,0.23853211009174313
727573,161,40,394866.3,39480.03,6589.0,65.0,0.1668945033729711,0.2484472049689441
727595,141,43,423396.3,42330.83,10158.0,100.0,0.23996694607689004,0.3049645390070922
727648,201,43,411284.7,41121.37,20632.3,203.6,0.5017415518986843,0.21393034825870647
727686,67,20,164065.0,16404.5,5656.3,55.1,0.34480173123228386,0.29850746268656714
727847,177,38,382276.7,38218.37,19915.4,197.1,0.5210949603554521,0.21468926553672316
727873,55,15,133844.0,13381.0,11640.0,115.0,0.8698901427397056,0.2727272727272727
727952,37,4,108872.0,10885.0,0.0,0.0,0.0,0.10810810810810811
728009,0,0,0.0,0.0,0.0,0.0,0.0,0.0
728021,197,33,288699.7,28863.07,6474.0,64.0,0.2243004642264319,0.16751269035532995
728043,105,20,177808.7,17776.57,0.0,0.0,0.0,0.19047619047619047
728085,205,35,428574.4,42849.34,29211.9,287.6,0.681735121241074,0.17073170731707318
728135,85,26,237583.6,23754.96,5253.5,51.3,0.2211538137719449,0.3058823529411765
728228,172,32,408809.2,40877.42,4769.0,47.0,0.11666587568393505,0.18604651162790697
728302,204,39,459259.4,45917.94,21205.9,209.0,0.4618216757981739,0.19117647058823528
728316,111,14,205103.1,20508.41,0.0,0.0,0.0,0.12612612612612611
728386,11,11,39612.0,3960.0,3691.0,36.0,0.932070707070707,1.0
728486,138,40,268724.4,26867.34,6302.3,62.7,0.23457104424926323,0.2898550724637681
728563,58,23,120766.2,12073.22,0.0,0.0,0.0,0.39655172413793105
728568,245,39,443945.0,44386.0,21553.4,212.3,0.48559005091695584,0.15918367346938775
728586,224,55,421304.5,42122.95,0.0,0.0,0.0,0.24553571428571427
728655,223,52,402182.1,40208.91,12806.0,126.0,0.3184866239845845,0.23318385650224216
728679,216,61,515765.4,51568.24,19454.4,192.5,0.3772554580105895,0.2824074074074074
728687,0,0,0.0,0.0,0.0,0.0,0.0,0.0
728748,87,17,235930.8,23586.88,3845.0,38.0,0.16301435374241952,0.19540229885057472
728818,162,6,208061.4,20803.54,0.0,0.0,0.0,0.037037037037037035
728837,193,42,468426.4,46833.54,7934.0,78.0,0.16940850510125863,0.21761658031088082
729084,203,56,353188.9,35311.99,5389.0,53.0,0.15261105363928798,0.27586206896551724
729094,199,31,496442.8,49638.78,16321.1,160.9,0.3287973636741274,0.15577889447236182
729154,175,63,402911.4,40283.64,6678.5,66.5,0.16578690505624616,0.36
729161,119,30,246857.4,24680.14,14118.2,139.8,0.5720469981126526,0.25210084033613445
729173,168,40,497354.4,49726.84,9146.6,91.2,0.1839368839845846,0.23809523809523808
729205,159,50,385128.0,38505.1,18154.2,178.6,0.4714752071803476,0.31446540880503143
729293,189,48,400067.1,40001.81,9192.0,91.0,0.22978960202050858,0.25396825396825395
729394,161,63,337851.3,33777.73,13813.5,137.3,0.40895288108466726,0.391304347826087
729418,17,7,18062.0,1806.0,0.0,0.0,0.0,0.4117647058823529
729444,55,13,108999.0,10898.0,0.0,0.0,0.0,0.23636363636363636
729518,151,42,339004.8,33894.58,12010.0,119.0,0.35433393775642,0.2781456953642384
729537,100,28,161850.2,16181.22,2456.0,24.0,0.15178089167565859,0.28
729542,0,0,0.0,0.0,0.0,0.0,0.0,0.0
729561,78,27,153657.0,15362.0,0.0,0.0,0.0,0.34615384615384615
729581,241,85,435905.1,43581.91,17318.5,171.0,0.39737817823954935,0.35269709543568467
729677,219,59,439126.6,43904.06,4945.7,49.4,0.11264789634489385,0.2694063926940639
729752,0,0,0.0,0.0,0.0,0.0,0.0,0.0
729762,45,10,51677.0,5166.0,3507.0,35.0,0.6788617886178862,0.2222222222222222
729805,120,30,169994.2,16995.12,17048.1,168.4,1.0031173654554955,0.25
730008,0,0,0.0,0.0,0.0,0.0,0.0,0.0
730088,154,35,402146.2,40206.42,7443.0,73.0,0.1851196898405777,0.22727272727272727
730214,140,50,330184.3,33010.33,22573.2,225.2,0.6838223065325308,0.35714285714285715
730246,75,27,176667.0,17663.0,6512.0,65.0,0.3686802921361037,0.36
730370,233,45,432617.2,43249.72,8581.1,83.8,0.1984082209087134,0.19313304721030042
730388,230,62,535390.6,53530.86,0.0,0.0,0.0,0.26956521739130435
730561,35,10,62735.0,6272.0,0.0,0.0,0.0,0.2857142857142857
730641,216,35,470245.2,47014.62,22577.9,223.4,0.48023146842407743,0.16203703703703703
730715,282,58,585889.0,58577.1,8149.1,79.8,0.13911750496354378,0.20567375886524822
730726,171,33,463597.9,46351.39,0.0,0.0,0.0,0.19298245614035087
730737,239,64,428808.5,42873.05,9524.9,93.0,0.2221652063475773,0.26778242677824265
730742,92,23,172974.0,17292.0,5621.0,56.0,0.32506361323155214,0.25
730748,38,7,142939.6,14291.66,0.0,0.0,0.0,0.18421052631578946
730768,0,0,0.0,0.0,0.0,0.0,0.0,0.0
730771,202,48,469323.6,46923.76,12896.0,127.1,0.2748287860989827,0.2376237623762376
730795,0,0,0.0,0.0,0.0,0.0,0.0,0.0
730901,14,4,32116.0,3210.0,0.0,0.0,0.0,0.2857142857142857
731001,70,32,224276.5,22425.55,7523.0,72.8,0.33546557386552395,0.45714285714285713
731160,176,83,270177.7,27008.77,24445.1,240.79999999999998,0.9050800906520363,0.4715909090909091
731238,142,55,513279.4,51321.44,13740.8,136.8,0.26773995429590436,0.3873239436619718
731254,1,0,10216.0,1021.0,0.0,0.0,0.0,0.0
731286,0,0,0.0,0.0,0.0,0.0,0.0,0.0
731373,1,1,23080.0,2308.0,0.0,0.0,0.0,1.0
731494,185,45,259629.2,25956.82,5247.0,52.0,0.2021434058563414,0.24324324324324326
731510,217,55,446699.0,44659.3,13165.0,130.0,0.2947874238960306,0.2534562211981567
731540,156,38,309852.2,30979.52,7227.0,72.0,0.23328314964208613,0.24358974358974358
731593,192,26,428275.0,42819.1,15897.3,157.7,0.37126656095060384,0.13541666666666666
731696,135,17,315260.3,31520.93,0.0,0.0,0.0,0.1259259259259259
731819,219,34,423663.4,42356.74,4554.0,45.0,0.1075153564698322,0.1552511415525114
731958,166,26,341064.4,34098.34,13303.4,130.4,0.39014802480120736,0.1566265060240964
732009,154,42,357103.2,35704.32,13593.5,134.1,0.3807242372911737,0.2727272727272727
732013,208,48,430119.3,43003.83,16171.7,159.2,0.37605255159831114,0.23076923076923078
732081,175,38,372672.3,37257.23,4759.0,47.0,0.12773359694212372,0.21714285714285714
732113,105,21,177892.4,17785.64,4021.0,40.0,0.22608126556030597,0.2
732144,174,34,359003.6,35896.46,6615.8,64.6,0.1843022961038498,0.19540229885057472
732213,195,50,480230.9,48015.89,4893.0,48.0,0.10190376560759365,0.2564102564102564
732231,156,19,370492.0,37043.7,4482.0,44.0,0.12099223349719386,0.12179487179487179
732362,233,45,348568.7,34849.07,5134.0,51.0,0.14732100454904534,0.19313304721030042
732368,216,48,448282.8,44821.48,26506.6,262.8,0.5913816321995614,0.2222222222222222
732377,14,9,21268.0,2126.0,0.0,0.0,0.0,0.6428571428571429
732488,226,44,526184.2,52610.12,14200.9,140.6,0.26992715469951406,0.19469026548672566
732524,212,37,333843.7,33375.77,9983.4,97.5,0.29912118881452027,0.17452830188679244
732602,98,18,192424.8,19238.78,6847.6,68.4,0.3559269350759248,0.1836734693877551
732606,151,47,407194.3,40712.03,0.0,0.0,0.0,0.31125827814569534
732694,128,23,262895.2,26282.02,6542.0,65.0,0.24891541822127827,0.1796875
732808,276,91,421897.2,42179.42,6410.6,62.7,0.15198407185305063,0.32971014492753625
732813,217,45,487254.0,48718.2,5278.2,51.3,0.10834144118625072,0.2073732718894009
732862,0,0,0.0,0.0,0.0,0.0,0.0,0.0
732863,145,45,347434.9,34736.79,9842.2,97.4,0.28333648561078906,0.3103448275862069
732880,0,0,0.0,0.0,0.0,0.0,0.0,0.0
733046,139,55,247717.4,24765.54,9843.6,95.9,0.397471648104584,0.39568345323741005
733096,148,38,404946.8,40486.38,14368.5,142.2,0.354897128367614,0.25675675675675674
733181,213,44,364037.3,36396.43,16090.1,159.0,0.4420790720408568,0.20657276995305165
733226,97,29,211622.0,21159.2,7848.9,77.9,0.3709450262769859,0.29896907216494845
733324,146,29,356653.4,35657.44,7650.0,75.0,0.21454148138509102,0.19863013698630136
733338,19,7,48560.2,4855.22,0.0,0.0,0.0,0.3684210526315789
733350,275,72,570336.5,57022.15,29659.4,291.9,0.5201382269872322,0.26181818181818184
733370,257,60,477239.6,47715.46,10831.9,106.4,0.2270102813637341,0.23346303501945526
733434,0,0,0.0,0.0,0.0,0.0,0.0,0.0
733467,0,0,0.0,0.0,0.0,0.0,0.0,0.0
733497,57,13,112440.0,11241.0,0.0,0.0,0.0,0.22807017543859648
733515,27,14,72970.0,7295.0,0.0,0.0,0.0,0.5185185185185185
733582,166,31,449755.1,44965.91,18370.4,180.6,0.4085406033148223,0.18674698795180722
733601,20,5,26179.0,2617.0,0.0,0.0,0.0,0.25
733603,137,31,310866.9,31078.39,15207.6,150.1,0.48933036749973213,0.22627737226277372
733608,157,30,285467.3,28544.829999999998,5985.0,58.9,0.20967019246567595,0.1910828025477707
733627,123,33,232381.7,23231.87,0.0,0.0,0.0,0.2682926829268293
733658,237,54,552165.8,55207.88,17080.9,168.8,0.3093924273129126,0.22784810126582278
733693,229,66,412265.4,41220.84,22363.0,222.3,0.5425168434219196,0.28820960698689957
733728,214,70,335365.7,33527.57,9334.7,93.1,0.2784186268196592,0.32710280373831774
733746,150,38,354942.4,35487.24,22411.7,222.1,0.6315424924564436,0.25333333333333335
733889,245,43,490943.1,49084.61,4764.0,47.0,0.09705689828237404,0.17551020408163265
733903,130,13,316011.6,31595.66,4249.0,42.0,0.1344804951059734,0.1
733906,239,46,354961.4,35488.54,11587.8,113.9,0.32652230832826595,0.19246861924686193
733907,22,1,6926.0,692.0,0.0,0.0,0.0,0.045454545454545456
734035,194,54,513350.6,51324.96,13015.2,129.0,0.253584221010596,0.27835051546391754
734077,156,38,379053.8,37899.28,5511.0,55.0,0.14541173341551608,0.24358974358974358
734119,0,0,0.0,0.0,0.0,0.0,0.0,0.0
734192,166,39,513847.2,51379.52,32414.2,319.7,0.6308778283642977,0.23493975903614459
